队名,队员号,出场次数,首发次数,上场时间,投篮命中次数,投篮出手次数,篮板总数,盖帽,得分,总命中率
64,15,45,0,12.8,0.9,2.2,3.6,0.2,2.2,0.409090909
64,16,10,0,8.1,0.7,2.4,0.4,0,2.1,0.291666667
64,17,4,0,4.8,0.5,0.8,2,0,1.3,0.625
64,18,8,0,4.1,0.4,1.6,0.9,0,1,0.25
64,19,21,0,5.7,0.3,0.8,1,0,0.9,0.375
65,0,60,60,35,6.8,16.5,4.6,0.2,20.1,0.412121212
65,1,70,70,34.6,6.1,14.9,4.7,0.2,17.8,0.409395973
65,2,80,0,25.2,4.7,11.6,1.9,0.1,15.5,0.405172414
65,3,80,80,26.2,4.7,8.2,8.7,1.2,12,0.573170732
65,4,82,61,25.5,3.8,9.2,2.8,0.3,9.8,0.413043478
65,5,82,29,24.3,3.6,8.8,2.6,0.1,9.5,0.409090909
65,6,75,72,26.4,4,6.9,6.1,0.8,9.3,0.579710145
65,7,81,4,26.7,3,6.6,5.3,0.5,8,0.454545455
65,8,70,17,19.5,3.4,5.8,3.7,1,7.9,0.586206897
65,9,74,8,14.3,1.2,2.2,3.6,0.2,3.6,0.545454545
65,10,26,9,8.3,0.8,1.6,1,0,1.8,0.5
65,11,29,0,8.8,0.8,1.6,1.8,0.1,1.7,0.5
65,12,8,0,3,0.5,1.5,0.3,0.1,1.3,0.333333333
65,13,6,0,4,0.3,1.3,1.8,0,1,0.230769231
65,14,17,0,3.9,0.4,0.5,0.9,0,0.8,0.8
66,0,78,78,35.9,7.9,17.7,4.5,0.3,23.5,0.446327684
66,1,77,77,37.1,6.6,15.6,4.7,0.4,21.2,0.423076923
66,2,60,59,26,5.1,8.9,9.1,1.3,12.8,0.573033708
66,3,26,22,30.3,4,10.4,4.7,0.2,11,0.384615385
66,4,73,7,24,3.7,8.6,2.5,0.3,9.9,0.430232558
66,5,76,76,21.5,3.5,7.9,4.7,0.4,8.7,0.443037975
66,6,80,4,25.7,3.2,7.3,2.6,0.3,8.5,0.438356164
66,7,79,0,25.5,2.6,6.2,4.3,0.4,6.9,0.419354839
66,8,49,24,14.9,2,4.7,2.3,0.2,5.6,0.425531915
66,9,82,22,22.1,1.9,3.5,8,1.6,5.5,0.542857143
66,10,57,32,16.2,2,4.2,2.2,0.6,5,0.476190476
66,11,19,6,15.4,1.7,3.5,4.2,0.6,4.6,0.485714286
66,12,27,1,8.5,1.3,3,1.4,0.1,3.8,0.433333333
66,13,29,1,7.8,1,1.5,1.6,0.4,2.2,0.666666667
66,14,19,0,4.5,0.4,1.4,1.2,0,1.5,0.285714286
66,15,6,1,7.2,0.2,2,0.3,0.2,0.5,0.1
67,0,74,74,35.4,9.7,20.9,5.2,0.2,27.3,0.464114833
67,1,60,60,37.4,7.1,15.3,4.8,0.3,22.4,0.464052288
67,2,23,23,31,5.6,12.1,6.8,1.4,14.2,0.462809917
67,3,80,80,25.8,4.9,8.8,9.5,0.8,12,0.556818182
67,4,54,0,22.3,3.9,8.9,2.6,0.4,10.4,0.438202247
67,5,80,22,25.1,3.7,8.3,2.9,0.2,9.3,0.445783133
67,6,72,72,26.2,3.1,7.6,3.8,0.4,8.9,0.407894737
67,7,76,18,18,3,6.7,2.2,0.2,8.4,0.447761194
67,8,65,8,24.6,2.4,5.9,4.5,0.4,6.8,0.406779661
67,9,24,4,25.3,2.2,5.3,5.4,0.2,5.8,0.41509434
67,10,27,0,16.6,1.8,4.3,1.8,0.4,5.6,0.418604651
67,11,57,6,19.1,1.8,2.7,4.3,1.6,4.4,0.666666667
67,12,55,38,15.6,1.9,3.7,3.4,0.8,4.2,0.513513514
67,13,11,1,10.8,1.4,4.3,2.5,0.1,3.4,0.325581395
67,14,54,4,11.6,1.2,2.1,3.1,0.4,3.1,0.571428571
67,15,37,0,7.9,1.1,3,1.1,0.1,2.9,0.366666667
67,16,9,0,4.4,0.7,1.8,1.1,0.1,1.6,0.388888889
68,0,72,72,35.5,7.1,16.1,4,0.1,18.2,0.440993789
68,1,77,77,34.4,6.5,13.5,8.5,1.6,16.5,0.481481481
68,2,77,77,35.1,6.7,12,9.3,1,15.3,0.558333333
68,3,76,0,30.2,4.8,11.5,1.7,0.2,14.2,0.417391304
68,4,65,52,28.7,3.8,8.3,4.8,0.4,10.4,0.457831325
68,5,56,56,29.9,3.4,7.9,2.6,0.1,9.4,0.430379747
68,6,24,22,28.6,3.3,7.7,2.2,0.3,8.6,0.428571429
68,7,70,7,13.8,1.9,4.3,1.5,0.4,5.2,0.441860465
68,8,47,12,17.8,1.7,4.3,1.8,0.1,4.5,0.395348837
68,9,79,7,15.7,1.4,2.9,4.2,0.3,4.4,0.482758621
68,10,16,0,10,1.7,4.8,1.8,0,4.2,0.354166667
68,11,54,0,12.1,1.7,3.9,2.5,0.1,4.1,0.435897436
68,12,52,0,13,1.3,2.6,1.7,0.2,3.5,0.5
68,13,13,0,6.3,0.8,1.6,1.8,0.3,2.5,0.5
68,14,3,0,7,0.7,2,1,0,2.3,0.35
68,15,49,28,12.1,0.7,1.4,2.1,0.2,2,0.5
68,16,12,0,6.3,0.5,1,1.4,0.4,1.3,0.5
69,0,60,60,35.4,7.1,15.5,3.7,0.2,18.8,0.458064516
69,1,66,66,35.3,7.6,16.7,9.6,1.7,18.8,0.45508982
69,2,66,66,33.1,4.8,10.2,2.4,0.6,12.6,0.470588235
69,3,11,11,31.6,5.2,9.4,7,1.3,12.4,0.553191489
69,4,57,37,26.3,3.6,8.2,5.2,0.3,10.2,0.43902439
69,5,58,44,28.3,2.9,5.8,7.9,0.5,7.8,0.5
69,6,53,2,17.4,2.9,6.1,1.5,0.1,7.6,0.475409836
69,7,48,31,25.8,2.5,6.1,2.1,0.2,6.6,0.409836066
69,8,56,0,16.7,2.5,4.9,4,0.3,6.4,0.510204082
69,9,50,0,13.4,2.1,5.1,1.5,0,5.6,0.411764706
69,10,52,0,16.1,1.9,4.4,3,0.3,5.3,0.431818182
69,11,49,3,15.3,1.5,4,2.9,0.3,4.5,0.375
69,12,30,0,9.1,1.2,3.3,0.8,0.1,3.6,0.363636364
69,13,30,10,10.3,0.5,1.3,1.6,0.1,1.3,0.384615385
69,14,5,0,4,0.6,1.6,1,0,1.2,0.375
69,15,15,0,5.5,0.1,0.5,1.7,0.3,0.1,0.2
70,0,76,76,35.3,7.2,15.6,8.4,1.8,17.5,0.461538462
70,1,74,74,37.3,7.8,14.3,10.2,1.1,17.4,0.545454545
70,2,80,78,32.9,5.5,12.2,2.3,0.4,14.6,0.450819672
70,3,39,9,28.7,4.8,11.4,2.1,0.3,14.1,0.421052632
70,4,74,60,30.5,3.7,8.1,4,0.5,10.9,0.456790123
70,5,58,34,24.5,3.3,7.6,2,0.2,9.9,0.434210526
70,6,69,5,15,2.7,5.2,3.9,0.2,6.6,0.519230769
70,7,61,2,14.9,2.1,4.8,1.5,0.2,6.1,0.4375
70,8,52,15,21.8,2.2,4.6,6.5,0.2,5.9,0.47826087
70,9,24,1,12.6,2,4.6,1.1,0,5.2,0.434782609
70,10,20,1,13.5,2.1,4.2,1.2,0,5.2,0.5
70,11,7,0,16.3,1.9,5.4,1,0,5,0.351851852
70,12,57,31,20.3,1.7,4.6,2.1,0.1,5,0.369565217
70,13,40,1,9.4,1.8,3.7,2.8,0.1,4.6,0.486486486
70,14,62,11,15.5,1.3,3.5,2.5,0.2,4.1,0.371428571
70,15,31,8,11.4,1.5,3.5,3.6,0.3,3.5,0.428571429
70,16,28,4,13.6,1.1,2.9,1.1,0,3.1,0.379310345
70,17,1,0,20,1,4,6,1,2,0.25
70,18,1,0,5,0,0,3,0,0,0
71,0,29,29,33.1,8.2,14.5,8.4,1.5,18.6,0.565517241
71,1,74,73,33.5,6.5,14.1,8.5,1.1,17.9,0.460992908
71,2,79,79,32.2,5.8,13.2,2.6,0.2,16.5,0.439393939
71,3,71,71,34,4.1,8.6,4,0.3,12,0.476744186
71,4,73,73,32.1,4.1,8.8,5.5,0.3,11.1,0.465909091
71,5,60,7,24.1,3.3,8.2,2.1,0.1,10.4,0.402439024
71,6,80,6,18.6,3.8,7.9,3.6,0.1,9.6,0.481012658
71,7,73,11,20.5,2.9,6.9,2.2,0,7.5,0.420289855
71,8,50,26,18.5,2.5,5.9,4.2,0.2,7,0.423728814
71,9,53,6,15.5,2,4.8,2,0.1,5.9,0.416666667
71,10,73,15,19.4,2.5,4.5,4.9,1.2,5.7,0.555555556
71,11,4,0,13.5,1.5,4.5,2,0.3,4.5,0.333333333
71,12,26,14,16.5,2,3.9,4.8,0.4,4.3,0.512820513
71,13,20,0,10.8,1.6,3.7,2.6,0.5,3.8,0.432432432
71,14,49,0,13.1,1.5,3.8,1.2,0,3.7,0.394736842
71,15,13,0,12.1,1.2,3.2,1.7,0.1,3.1,0.375
71,16,5,0,4.6,0.2,0.4,0.2,0,0.4,0.5
71,17,2,0,1.5,0,0.5,1.5,0,0,0
72,0,73,73,32.7,6.1,12.7,7.8,0.9,16.7,0.480314961
72,1,73,72,30.6,5.6,12.2,2.5,0.4,15.9,0.459016393
72,2,76,76,30.5,6.8,12.7,7.2,1.3,15.2,0.535433071
72,3,70,69,31.2,4.5,9.3,5.3,0.2,12.6,0.483870968
72,4,75,75,32.2,3.9,8,4.1,0.6,12.1,0.4875
72,5,77,10,19.7,3.7,8.6,2.1,0.1,10,0.430232558
72,6,68,0,16.5,3,6.7,2.9,0,7.8,0.447761194
72,7,63,3,16.5,1.7,4.7,3,0.2,5.7,0.361702128
72,8,24,3,12.4,2,4.1,1.6,0,5.6,0.487804878
72,9,55,0,15.1,2.1,5.3,1.4,0,5.4,0.396226415
72,10,52,7,18.8,2,4.8,4.3,0.4,5.3,0.416666667
72,11,75,10,17.7,1.9,4.4,3,0.4,5.2,0.431818182
72,12,40,8,12.6,2.1,3.8,3,0.5,4.9,0.552631579
72,13,8,0,9.5,1.3,3.3,1.8,0.3,3.3,0.393939394
72,14,36,4,13.5,1.2,2.6,2.8,0.7,2.7,0.461538462
72,15,3,0,6.7,0.7,2.3,1.3,0,1.7,0.304347826
73,0,81,81,32.6,6.2,13.2,9,1.7,17.1,0.46969697
73,1,79,78,28.5,5.5,12.5,2.7,0.3,15.7,0.44
73,2,82,82,32.2,6.5,12.8,7.3,1.5,15.2,0.5078125
73,3,75,68,27.7,4.3,9.7,5.1,0.5,11.6,0.443298969
73,4,80,6,20.2,4.1,9.8,2.6,0.1,11,0.418367347
73,5,80,80,30.1,3.4,7.7,3.3,0.4,9.2,0.441558442
73,6,75,11,23.3,2.5,4.9,4.5,0.5,6.4,0.510204082
73,7,51,1,16.9,2.2,5.2,1.7,0.1,6.4,0.423076923
73,8,21,0,14,2.2,4.8,3.4,0.3,6.4,0.458333333
73,9,75,0,15.4,2.3,5,2.7,0.2,6.2,0.46
73,10,36,2,16.1,2.3,4.3,3.3,0.3,5.6,0.534883721
73,11,24,0,7.8,1.7,4,0.9,0,3.9,0.425
73,12,60,0,9.5,1.3,2.5,2,0.5,3.3,0.52
73,13,26,1,10.1,0.9,2.8,1,0.2,2.4,0.321428571
73,14,35,0,11.4,0.8,2.3,1.4,0.1,2.4,0.347826087
73,15,11,0,6.3,1,1.7,1.9,0.5,2.3,0.588235294
73,16,11,0,6.8,0.2,1,1.1,0.1,0.5,0.2
74,0,69,67,34,6.2,14.1,7.7,0.9,18.1,0.439716312
74,1,79,78,31.5,6.9,15.4,3.1,0.2,17.9,0.448051948
74,2,79,30,27.2,5.3,11.5,2.8,0.2,14.5,0.460869565
74,3,74,74,29.7,5.2,8.3,12.7,1.2,13.5,0.626506024
74,4,73,64,26.9,4,9.9,3.2,0.7,11,0.404040404
74,5,26,12,24.4,3.6,8.7,5.8,0.3,10.4,0.413793103
74,6,32,21,27.9,3.4,7.7,2.8,0.4,9.5,0.441558442
74,7,62,42,25.7,2.8,6.4,4.4,0.5,7.2,0.4375
74,8,70,3,17.7,2.4,4.8,3.4,0.6,6.2,0.5
74,9,59,10,16.6,1.9,4.8,2.7,0.5,5.7,0.395833333
74,10,30,0,16,1.9,4.3,2.3,0.2,5.6,0.441860465
74,11,73,2,17.1,2,5.3,1.7,0,5.4,0.377358491
74,12,56,4,12.3,1.6,3.8,3.7,0.4,4.6,0.421052632
74,13,17,2,14.5,1.4,3.4,1.9,0,3.6,0.411764706
74,14,38,1,9.7,1.2,2.6,1.6,0.1,2.7,0.461538462
74,15,18,0,11,0.9,3.3,2.1,0.2,2.5,0.272727273
74,16,1,0,4,1,1,1,0,2,1
74,17,2,0,9.5,0,3.5,0.5,0,2,0
74,18,5,0,8.2,0.6,3,1.4,0,1.8,0.2
74,19,16,0,6.9,0.5,1.8,1.1,0.3,1.6,0.277777778
75,0,67,67,35.9,6.5,15.8,4.5,0.4,18.5,0.411392405
75,1,48,48,39,5.3,12.1,8.2,1,15.6,0.438016529
75,2,82,82,33.6,4.9,11.7,2.7,0,14.4,0.418803419
75,3,82,82,33.9,4.6,9.4,5,0.6,11.3,0.489361702
75,4,41,2,21,3.8,8.1,5.5,1.6,10.2,0.469135802
75,5,68,30,24.4,3.8,8.4,3,0.5,9.6,0.452380952
75,6,22,9,24,4.2,8.2,4,0.5,9,0.512195122
75,7,24,0,19.4,3.4,6.4,4.4,0.5,8.5,0.53125
75,8,66,50,26,2.9,5.7,6.8,0.6,7.9,0.50877193
75,9,51,30,16.7,3.1,6.2,4.9,0.9,7.3,0.5
75,10,73,0,17.3,2.5,5.4,2,0.4,6.6,0.462962963
75,11,54,1,10.8,1.6,3.7,1.3,0.1,4.4,0.432432432
75,12,41,1,11.9,1.5,2.8,2,0.2,3.7,0.535714286
75,13,52,8,14.6,1.4,3.5,3.8,0.6,3.3,0.4
75,14,12,0,10.5,1,3.5,1.3,0.3,3.2,0.285714286
75,15,31,0,12,0.8,2.3,1.4,0.2,2.2,0.347826087
75,16,5,0,14.8,0.8,2,4.8,0.2,1.8,0.4
75,17,16,0,11.3,0.5,1.5,2.5,0.9,1.3,0.333333333
75,18,20,0,3.3,0.4,1.3,0.3,0,0.9,0.307692308
76,0,55,55,33.3,6,13.1,4.1,0.4,15.1,0.458015267
76,1,32,28,27.5,4.3,11.7,3.9,0,15,0.367521368
76,2,66,25,27.2,4.3,11.6,3.5,0.3,12.1,0.370689655
76,3,48,46,29.4,3.8,10.1,2.3,0,11.1,0.376237624
76,4,65,25,22.5,3.9,9.1,5,0.8,9.3,0.428571429
76,5,33,13,22.6,3.2,7.7,2.8,0.1,8.3,0.415584416
76,6,65,17,22.2,3.3,6.3,3.6,0.2,8.1,0.523809524
76,7,37,28,27.5,3.1,7.6,5.3,0.5,7.4,0.407894737
76,8,58,11,18.9,3,6.1,3.6,0.4,6.8,0.491803279
76,9,54,30,18.8,2.2,6.1,3.7,1.1,5.6,0.360655738
76,10,63,41,23.1,2,4.4,5.8,1.8,5.2,0.454545455
76,11,38,0,11.1,1.4,4.2,0.9,0.2,3.9,0.333333333
76,12,53,2,11.2,1,3,1.1,0.1,2.7,0.333333333
76,13,22,0,12.3,1.1,2.9,2.3,0.2,2.6,0.379310345
76,14,8,0,15.4,0.9,3,2.8,0.6,2.3,0.3
76,15,27,9,12,0.6,1.6,3.1,0.5,1.1,0.375
77,0,82,82,34.8,6.4,15.2,3.5,0.4,17.7,0.421052632
77,1,68,58,31.4,5.6,12.6,3.7,0.5,15.5,0.444444444
77,2,61,0,27,4.5,11.1,2.8,0.1,14.4,0.405405405
77,3,75,0,20.8,4.1,10.1,1.7,0.2,11.2,0.405940594
77,4,54,41,26.4,4,10.4,6.2,0.6,10.4,0.384615385
77,5,26,19,31,3.7,7.3,7.2,0.6,9.3,0.506849315
77,6,78,77,26,3.6,7.9,5.8,0.9,9,0.455696203
77,7,18,0,16.2,3.2,7.9,1.2,0.1,8.4,0.405063291
77,8,27,14,17.9,2.4,6,3.3,0.2,7,0.4
77,9,77,29,19.6,2.2,5.2,1.9,0.2,6.1,0.423076923
77,10,80,65,27.3,2,4.3,7.3,1.8,4.8,0.465116279
77,11,26,2,14,1.8,5.2,2.3,0.6,4.8,0.346153846
77,12,52,5,13.7,1.4,3.2,3.8,0.5,4,0.4375
77,13,40,0,9.5,1.4,3.3,1.3,0,3.7,0.424242424
77,14,61,17,19.1,1.5,3.5,4.8,0.8,3.5,0.428571429
77,15,6,0,5.3,1,3.2,0.5,0,2.3,0.3125
77,16,2,0,4.5,0.5,2,1.5,0,1.5,0.25
77,17,22,1,10.3,0.4,1.2,2.3,0.7,0.7,0.333333333
77,18,1,0,6,0,0,0,0,0,0
78,0,73,73,35.1,9.6,18.8,10.8,1.1,21.8,0.510638298
78,1,73,73,35.8,6.2,15.7,4.2,0.4,17.7,0.394904459
78,2,77,77,32,5.2,12.1,4,0.4,14,0.429752066
78,3,22,1,23,3.9,8.8,1.8,0,11.2,0.443181818
78,4,55,7,23.7,3.5,8.5,2.1,0.1,10.5,0.411764706
78,5,78,78,30.3,3.2,7.3,4.8,0.6,8.5,0.438356164
78,6,26,8,24.2,3.2,8.4,2.3,0.2,8,0.380952381
78,7,62,62,24.2,2.7,5.7,5.2,0.6,7.2,0.473684211
78,8,49,8,20.8,2.3,5.1,2.4,0.3,6.9,0.450980392
78,9,64,9,20.3,2,4.8,2.6,0.2,6.1,0.416666667
78,10,82,3,17.2,2.1,4.9,4.3,0.5,6,0.428571429
78,11,19,0,14.7,1.9,5.7,1.4,0.1,5.2,0.333333333
78,12,29,0,8.4,1.8,4.1,0.7,0,4.7,0.43902439
78,13,25,2,15,1.7,4.3,1.4,0.2,4,0.395348837
78,14,77,9,13.9,1.1,1.9,4.8,1.1,2.9,0.578947368
78,15,25,0,10.3,0.9,1.6,3.5,0.6,2.3,0.5625
78,16,1,0,3,0,3,0,0,0,0
78,17,1,0,4,0,0,0,0,0,0
78,18,2,0,5,0,0.5,1,0,0,0
79,0,62,58,34.2,6.1,15.8,3.5,0.5,17.3,0.386075949
79,1,27,14,30.7,6,15.3,2.8,0.2,17.2,0.392156863
79,2,65,61,30.6,7.5,15.5,8.4,1.3,16.6,0.483870968
79,3,80,72,29,4.6,10.6,3.4,0.3,12.1,0.433962264
79,4,55,52,28.9,4.1,8.8,7.6,0.7,10.9,0.465909091
79,5,43,0,21.6,3.3,9.3,2.2,0,9.6,0.35483871
79,6,61,25,25.8,3.4,9,4.5,0.1,8.2,0.377777778
79,7,62,45,24,2.8,6,5.8,0.8,7.6,0.466666667
79,8,78,37,26.1,2.7,6.3,4.9,0.5,7.4,0.428571429
79,9,11,0,12.4,2.5,5.4,0.7,0.1,7,0.462962963
79,10,72,10,18.5,2.4,6.3,1.5,0.1,6.7,0.380952381
79,11,45,2,15.3,1.9,6,2,0.3,5.6,0.316666667
79,12,64,21,19.4,1.6,2.9,6.4,1.5,4.8,0.551724138
79,13,9,0,8.1,1.7,3.9,0.3,0,4.6,0.435897436
79,14,30,13,14.4,1.5,3.8,1.8,0,4.2,0.394736842
79,15,61,0,14.4,1.3,3.1,3.3,0.7,3.3,0.419354839
79,16,25,0,10.3,1.2,3,3.4,0.4,3.3,0.4
80,0,81,81,35.6,7,16.4,4.4,0.5,20.9,0.426829268
80,1,70,70,35,5.3,12.5,6.1,0.6,14.9,0.424
80,2,7,7,29.3,4.7,8.7,6.4,0.4,12.7,0.540229885
80,3,47,18,23.3,5.2,10.7,6.4,0.9,12,0.485981308
80,4,78,13,26.2,3.8,9.3,3.2,0.5,11.7,0.408602151
80,5,81,81,28.9,4.2,9.2,6.4,1,11.7,0.456521739
80,6,28,28,30.2,3.5,7.9,3.1,0.4,8.9,0.443037975
80,7,66,0,18.6,3.5,7.7,3.8,0.5,8.8,0.454545455
80,8,73,60,24.3,3.2,6,6.2,0.9,8.7,0.533333333
80,9,81,3,21.1,2.7,6.5,4.1,0.5,7.5,0.415384615
80,10,57,6,18.1,2.2,5.4,4.3,0.5,6,0.407407407
80,11,48,43,19.5,2.1,5.8,2.7,0.1,6,0.362068966
80,12,43,0,11.1,2.1,4.3,1.3,0.1,5.6,0.488372093
80,13,30,0,11.2,1.7,3.8,1,0,4.8,0.447368421
80,14,44,0,7.9,0.7,1.6,2,0.2,2.4,0.4375
80,15,12,0,5.3,0.5,0.9,0.6,0,1.8,0.555555556
80,16,21,0,4.6,0.2,0.9,0.7,0,0.9,0.222222222
81,0,79,79,34.7,8.1,18.3,3.9,0.3,23.2,0.442622951
81,1,77,77,34,5.1,12.7,6.2,0.4,15.1,0.401574803
81,2,75,16,26.1,4.3,10.7,4.5,0.5,11.7,0.401869159
81,3,76,76,30.3,3.9,9.3,6.6,0.7,11.2,0.419354839
81,4,74,0,24,3.6,8.3,2.4,0.1,10.5,0.43373494
81,5,62,58,27.8,4.1,7.1,6.5,0.9,10.3,0.577464789
81,6,62,5,18.4,3.6,7.9,4.3,0.4,9.7,0.455696203
81,7,81,81,29.1,3.6,7.6,7,1,9.2,0.473684211
81,8,35,1,17.9,3,6.2,4.2,0.7,7.3,0.483870968
81,9,50,1,16.2,2,5.3,1.5,0.1,6.2,0.377358491
81,10,42,13,16,1.9,3.4,3.6,1,5.2,0.558823529
81,11,4,0,8.8,2,3.8,2,0,4.5,0.526315789
81,12,13,0,12.3,1.5,3.5,1.6,0,3.8,0.428571429
81,13,41,2,10,1.1,3,1,0,3.5,0.366666667
81,14,13,0,8.2,0.9,1.8,2.2,0.5,2.7,0.5
81,15,13,0,13.5,1.1,1.8,3.2,0.3,2.4,0.611111111
81,16,27,1,6.9,0.7,1.5,0.8,0,2.1,0.466666667
81,17,2,0,12.5,0.5,2,1.5,0,1,0.25
81,18,5,0,3.2,0,0.8,0.6,0,0.2,0
82,0,79,79,38.8,9.6,18.8,7.5,0.6,26.7,0.510638298
82,1,76,76,37.2,9.1,18.2,6.4,1.1,25.5,0.5
82,2,77,77,36.3,6.8,13.7,8.3,0.6,18.7,0.496350365
82,3,13,0,26.5,3.4,6.6,8.2,0.2,8,0.515151515
82,4,22,12,26.5,2.5,5.7,2.2,0.1,7.3,0.438596491
82,5,56,1,17.5,2.3,5.7,1.6,0.1,6.5,0.403508772
82,6,70,28,22.5,2.2,5.5,2.1,0.1,6.4,0.4
82,7,81,8,19.1,1.8,4.3,2,0.2,5.9,0.418604651
82,8,49,42,20.3,2.2,4.9,1.6,0,5.6,0.448979592
82,9,41,2,20.4,2,4.9,4.5,0,5.6,0.408163265
82,10,72,51,15.9,2.3,4.4,4,0.8,5,0.522727273
82,11,51,22,16,1,1.7,3.5,0.9,2.5,0.588235294
82,12,57,0,10.4,1,2.2,2.1,0.1,2.4,0.454545455
82,13,75,11,19.5,0.7,1.3,3.5,1.2,2,0.538461538
82,14,18,0,8.8,0.7,1.2,3.4,0.1,1.9,0.583333333
82,15,7,1,7.1,0.4,1.7,1,0.3,1.7,0.235294118
82,16,2,0,5.5,0.5,1.5,1.5,0,1,0.333333333
83,0,62,62,37.5,10,18.9,7.9,0.8,27.1,0.529100529
83,1,49,49,33.2,8.5,17.1,4.8,1.3,22.1,0.497076023
83,2,57,57,35.2,6.9,14.2,7.9,0.8,18,0.485915493
83,3,64,64,28.5,3.5,7.8,2.7,0.2,9.8,0.448717949
83,4,65,2,19.4,2.7,6.9,1.4,0,6.8,0.391304348
83,5,39,2,19.3,2.3,5.4,3.3,0.2,6.1,0.425925926
83,6,64,10,24.8,2.4,5.6,7.3,0.4,6,0.428571429
83,7,65,10,23.1,1.7,4.5,2.4,0.5,4.8,0.377777778
83,8,22,1,14.5,1.3,3.8,2.3,0.1,3.6,0.342105263
83,9,51,10,13.1,1.1,2.9,1,0.2,3.6,0.379310345
83,10,13,5,17,1.2,2.3,4.5,1.1,3.5,0.52173913
83,11,64,51,21.1,1.3,2.4,3.9,1.3,3.4,0.541666667
83,12,35,6,8.6,1.3,2.7,2,0.2,3,0.481481481
83,13,14,1,5.9,0.9,1.9,0.9,0.1,2.1,0.473684211
83,14,28,0,6.8,0.6,2,1.7,0,1.5,0.3
83,15,8,0,3.5,0.1,0.4,1.4,0.1,0.3,0.25
84,0,76,76,37.9,10.1,17.8,8,0.9,26.8,0.56741573
84,1,69,69,34.6,8.2,15.8,5,0.8,21.2,0.518987342
84,2,74,74,33.2,6.6,12.3,6.8,1.4,16.6,0.536585366
84,3,79,0,25.7,3.7,8.2,2.7,0.2,10.9,0.451219512
84,4,77,77,26.9,2.9,6.9,2.2,0.2,8.6,0.420289855
84,5,72,20,24.8,2.1,5,2.3,0.8,6.6,0.42
84,6,80,4,19.9,2.2,5.3,1.6,0.1,5.6,0.41509434
84,7,55,9,14.3,1.9,4.5,2.2,0.3,5.2,0.422222222
84,8,42,0,14.9,1.7,2.9,4.1,1,4.9,0.586206897
84,9,59,17,15.2,1.7,3.9,2.7,0.1,4.8,0.435897436
84,10,75,59,18.8,1.7,3.3,5.4,0.2,3.9,0.515151515
84,11,7,2,7,1.4,2.7,1.1,0,3,0.518518519
84,12,6,0,5.3,0.7,1.5,1.2,0.2,1.7,0.466666667
84,13,38,0,5.7,0.6,1.6,0.6,0.2,1.6,0.375
84,14,4,0,3,0.8,1.3,1.8,0,1.5,0.615384615
84,15,7,0,4,0.3,1.1,1.3,0,1.4,0.272727273
84,16,62,3,9.1,0.6,1.1,1.9,0.7,1.4,0.545454545
84,17,8,0,5,0.1,0.4,0.8,0.3,0.3,0.25
85,0,77,77,37.7,10,17.6,6.9,0.3,27.1,0.568181818
85,1,54,53,32.9,7.7,14.1,4.5,0.5,19,0.546099291
85,2,79,79,32,6.2,12.1,6.6,1,16.2,0.512396694
85,3,73,73,29.9,3.5,7.7,2.9,0.2,9.8,0.454545455
85,4,73,9,26.5,3.3,7.4,2.8,0.1,9.6,0.445945946
85,5,55,2,15.1,3.2,6.5,3.1,0.4,7.9,0.492307692
85,6,72,0,19.4,2.5,3.8,5.3,1.3,6.6,0.657894737
85,7,82,6,24.5,2.5,6.1,2,0.1,6.4,0.409836066
85,8,20,6,11.8,1.6,3.4,1.2,0.2,4.9,0.470588235
85,9,60,6,16.3,1.6,3.9,1.8,0.1,4.5,0.41025641
85,10,73,56,20.1,1.4,3.8,1.9,0.5,4.1,0.368421053
85,11,28,17,14.7,1.5,3.7,2.2,0.1,4.1,0.405405405
85,12,46,18,14.2,1.6,3.2,3.8,0.3,3.8,0.5
85,13,7,0,10,1.3,2.9,1,0,3.7,0.448275862
85,14,25,2,10.4,1,2.7,0.9,0,3,0.37037037
85,15,23,6,9.2,1.2,2.1,2.3,0.6,2.9,0.571428571
85,16,1,0,1,1,1,1,0,2,1
85,17,12,0,3,0.2,0.5,0.6,0.3,0.5,0.4
86,0,62,62,31.8,8.2,17.5,3.5,0.3,21.5,0.468571429
86,1,44,44,35.4,7.8,16.9,7,0.6,21.1,0.461538462
86,2,27,26,33.6,6,12,3.3,0.2,16,0.5
86,3,72,72,33.6,5.1,10.9,5.2,0.3,14,0.467889908
86,4,48,32,23.8,5.1,8.1,10,2.6,11.8,0.62962963
86,5,80,37,29.6,3.3,8.3,2.6,0.1,10.2,0.397590361
86,6,24,1,21,3.8,8.8,3.7,0.5,8.8,0.431818182
86,7,24,13,26.1,2.4,7,3.4,0.4,7.3,0.342857143
86,8,44,22,21,2.3,5.5,3.2,0.4,6.6,0.418181818
86,9,47,23,24.4,2.5,6.5,2.3,0.2,6.3,0.384615385
86,10,30,6,20.3,2.2,5.4,2.7,0.2,6.3,0.407407407
86,11,32,2,18.8,2.2,5.2,2.5,0.3,5.9,0.423076923
86,12,60,20,18.9,2,3.5,5,1,5.3,0.571428571
86,13,51,10,19.9,1.7,4.5,2.2,0.1,5.1,0.377777778
86,14,62,3,17,1.6,4,2.8,0.3,5,0.4
86,15,17,4,17.5,1.6,3.1,2.6,0.2,4.2,0.516129032
